user_id,loan_amount_k,loanday,multiperiod,overall_rate,gender,age,avgbill,zmscore,action1mon,family,firm,friend,career,repay,best_u,city_u
1678871,1.0,30,0.0,0.2622,1,24,179.45,673,25,1,0,1,Worker,1.0,Language,Unknown
1678884,1.0,30,0.0,0.2622,1,29,248.03,563,27,1,1,1,Company staff,1.0,Financial Law,Wuhan
1678888,1.0,30,0.0,0.2622,1,24,217.74,696,13,1,1,1,Company staff,1.0,Chemical,Tianjin
1679019,1.0,30,0.0,0.2622,1,30,139.71,589,18,1,1,1,Company staff,1.0,educate,Weihai
1679061,1.0,30,0.0,0.2622,1,27,66.4,592,50,1,0,1,White-collar worker,1.0,literature,Pingxiang
1679081,1.0,30,0.0,0.2622,0,22,226.2,606,33,1,1,1,Company staff,1.0,finance,Xi'an
1679114,1.0,30,0.0,0.2622,0,38,155.69,551,52,1,0,1,Company staff,1.0,finance,Sanming
1679127,1.0,30,0.0,0.2622,1,26,180.66,636,11,1,1,1,Company staff,1.0,Art,Kaili
1679132,1.0,30,0.0,0.2622,1,35,95.5,680,24,1,1,1,Self-employed,1.0,Art,Beijing
1679159,1.0,21,0.0,0.1729,1,26,99999.0,633,28,1,0,1,Worker,1.0,Art,Shenyang
1679237,1.0,30,0.0,0.2622,0,27,352.73,664,41,1,1,1,White-collar worker,1.0,Art,Huzhou
1679245,1.0,30,0.0,0.2622,1,32,201.32,617,33,1,0,1,Company staff,1.0,Tourism discipline,Taichung
1679329,1.0,30,0.0,0.2622,1,24,165.48,658,27,1,0,1,Company staff,1.0,have no idea,Liuzhou
1679370,1.0,30,0.0,0.2622,0,25,219.47,648,17,1,1,1,Teacher,1.0,Unknown,Unknown
1679422,1.0,30,0.0,0.2622,1,27,367.08,600,17,1,0,1,Worker,1.0,math,Hengshui
1679472,1.0,30,0.0,0.2622,1,31,367.08,551,25,1,1,1,Self-employed,0.0,Unknown,Qingdao
1679511,1.0,30,0.0,0.2622,1,26,197.18,630,58,1,1,1,Company staff,1.0,psychology,Shangluo City
1679532,1.0,30,0.0,0.2622,1,26,259.01,691,10,1,1,1,Company staff,1.0,sociology,Guangzhou
1679577,1.0,30,0.0,0.2622,0,32,254.69,603,9,1,1,1,White-collar worker,1.0,Clinical Medicine,Taixing
1679593,1.0,30,0.0,0.2622,0,22,188.68,670,32,1,0,1,Student,1.0,criminal law,Yantai
1679693,1.0,30,0.0,0.2622,1,45,74.66,445,16,1,0,1,Worker,0.0,Law,Zhangjiajie
1679733,1.0,30,0.0,0.2622,1,26,74.52,621,51,1,1,1,Company staff,1.0,math,Hengshui
1679784,0.5,20,0.0,0.1679,1,27,55.97,606,12,1,0,1,Company staff,1.0,Humanities and Social Sciences,Chifeng City
1679788,1.0,30,0.0,0.2622,1,29,150.91,551,43,1,1,1,Company staff,1.0,Business Administration,Harbin
1679818,1.0,30,0.0,0.2622,1,36,246.23,622,51,1,0,1,Legal representative of a company,1.0,Art,Tower City
1679934,1.0,30,0.0,0.2622,0,30,203.07,595,28,1,0,1,Self-employed,1.0,Environmental Management,Chengde
1679938,1.0,30,0.0,0.2622,0,21,157.1,615,38,1,1,1,Company staff,1.0,Business Administration,Yanji
1679966,1.0,25,0.0,0.2142,1,31,81.54,705,32,1,0,1,Company staff,1.0,Unknown,Unknown
1680027,1.0,30,0.0,0.2622,0,24,73.96,625,17,1,1,1,Company staff,1.0,Unknown,Unknown
1680077,1.0,30,0.0,0.2622,1,24,298.75,650,16,1,0,1,Company staff,1.0,Unknown,Linggao
1680110,1.0,30,0.0,0.2622,1,29,298.75,711,24,1,1,1,White-collar worker,0.0,Computer Science and Technology,Dongying
1680123,1.0,30,0.0,0.2622,1,31,316.04,551,36,1,0,1,Company staff,0.0,Art,Macao
1680128,1.0,20,0.0,0.1679,1,23,100.14,652,38,1,0,1,Company staff,1.0,entertainment,other
1680139,1.0,30,0.0,0.2622,1,30,301.88,628,36,1,0,1,White-collar worker,1.0,Cultural Relics Protection,Suqian
1680193,1.0,30,0.0,0.2622,1,23,202.0,696,61,1,0,1,Worker,1.0,economy,sunshine
1680195,0.9,30,0.0,0.2622,1,26,140.93,551,5,1,1,1,Worker,1.0,Humanities and Social Sciences,Weifang
1680243,1.0,30,0.0,0.2622,0,25,140.07,632,18,1,1,1,Company staff,1.0,international law,Fiji
1680369,1.0,20,0.0,0.1679,1,22,260.04,684,14,1,1,1,Company staff,1.0,High-tech industry,Suqian
1680385,1.0,20,0.0,0.1679,1,25,88.82,603,56,1,0,1,Entrepreneur,1.0,Business Administration,Harbin
1680398,1.0,30,0.0,0.368,1,22,133.52,649,38,1,0,1,Company staff,0.0,finance,Sanming
1680413,1.0,30,0.0,0.2622,1,21,336.25,582,29,1,0,1,Self-employed,1.0,economy,Chongqing
1680445,1.0,30,0.0,0.2622,1,27,238.17,551,18,1,1,1,Company staff,1.0,psychology,Anqing
1680480,1.0,30,0.0,0.2622,1,31,182.11,631,16,1,1,1,Self-employed,1.0,finance,Leshan
1680486,1.0,30,0.0,0.2622,1,32,335.49,644,27,1,0,1,Company staff,1.0,Public Health,Unknown
1680531,1.0,30,0.0,0.2622,1,28,188.3,609,8,1,1,1,Worker,1.0,finance,Quanzhou
1680534,1.0,30,0.0,0.2622,1,21,73.35,551,28,1,1,1,White-collar worker,1.0,AI,Nantong
1680569,1.0,24,0.0,0.2048,1,30,192.98,630,16,1,1,1,Company staff,1.0,Unknown,Linggao
1680685,1.0,30,0.0,0.2622,1,22,279.8,680,53,1,0,1,Self-employed,1.0,AI,Fuyang
1680757,1.0,30,0.0,0.2622,0,29,222.53,551,21,1,0,1,Worker,1.0,Unknown,Bozhou
1680833,1.0,30,0.0,0.2622,1,23,193.52,551,5,1,1,1,Worker,1.0,Radio and Television,Zhuhai
1680863,1.0,30,0.0,0.2622,1,21,85.19,660,11,1,0,1,Self-employed,1.0,economics,Ningbo
1680872,1.0,20,0.0,0.1679,1,34,183.74,638,39,1,1,1,Self-employed,0.0,math,Hengshui
1680877,2.0,120,1.0,0.18277915,1,25,178.14,640,16,1,0,1,Company staff,1.0,Art,Huzhou
1680911,1.0,30,0.0,0.2622,0,31,175.8,606,42,1,1,0,Entrepreneur,1.0,finance,Sanming
1680913,1.0,30,0.0,0.2622,0,24,374.74,651,39,1,1,1,Company staff,1.0,Law,Xi'an
1681117,1.0,30,0.0,0.2622,1,22,223.57,603,34,1,1,0,Company staff,1.0,Social Sciences,Yining
1681169,1.0,30,0.0,0.2622,1,25,80.4,671,40,1,1,1,Worker,1.0,Chinese,Wuhan
1681208,1.0,20,0.0,0.1679,0,25,125.5,551,18,1,0,1,Company staff,0.0,medicine,Turpan City
1681240,1.0,30,0.0,0.2622,1,25,210.52,608,35,1,0,1,Company staff,1.0,Student Development,Xining
1681245,1.0,30,0.0,0.2622,1,25,132.18,685,5,1,1,1,Company staff,1.0,finance,Chengdu
1681274,1.0,30,0.0,0.2622,1,23,103.84,675,0,1,0,0,Self-employed,1.0,finance,Daqing City
1681277,1.0,30,0.0,0.2622,0,21,270.56,662,29,1,0,1,Student,1.0,geography,Xinyu
1681309,1.0,30,0.0,0.2622,1,30,130.81,641,16,1,1,1,Company staff,1.0,finance,Guiyang
1681318,1.0,30,0.0,0.2622,0,24,91.35,672,37,1,1,1,Company staff,1.0,history,Tai'an City
1681420,1.0,30,0.0,0.2622,0,36,324.19,551,33,1,0,1,Company staff,0.0,Unknown,Unknown
1681445,1.0,30,0.0,0.2622,0,21,66.1,644,21,1,1,1,Self-employed,1.0,Art,Macao
1681481,1.0,30,0.0,0.2622,0,34,110.75,620,12,1,1,1,Company staff,1.0,politics,Beijing
1681505,1.0,30,0.0,0.2622,1,34,82.82,644,76,1,1,1,Worker,1.0,economy,Chongqing
1681521,1.0,30,0.0,0.368,1,33,187.16,551,29,1,0,1,Legal representative of a company,0.0,Geographic Information System,Yichang
1681624,1.0,30,0.0,0.2622,0,24,89.68,551,67,1,0,1,Worker,1.0,Chinese,Suihua
1681633,1.0,30,0.0,0.2622,1,21,81.07,617,9,1,1,1,Worker,1.0,Unknown,Unknown
1681668,1.0,30,0.0,0.2622,1,39,133.09,629,21,1,1,1,Company staff,1.0,geography,Xinyu
1681680,1.0,30,0.0,0.2622,0,22,140.09,603,9,1,0,1,White-collar worker,1.0,geography,Fushun
1681730,1.0,30,0.0,0.2622,1,29,68.56,666,12,1,0,1,Company staff,1.0,finance,Sanming
1681766,1.0,30,0.0,0.2622,1,25,212.99,702,8,1,0,1,Teacher,1.0,Accounting,Hegang
1681791,1.0,30,0.0,0.2622,1,26,223.74,551,29,1,0,1,Company staff,0.0,Humanities and Social Sciences,Chifeng City
1681805,1.0,30,0.0,0.2622,1,29,159.01,618,21,1,1,1,Company staff,1.0,have no idea,Changde
1681825,1.0,30,0.0,0.2622,0,21,335.21,616,69,1,0,1,Student,1.0,physics,Qianjiang
1681858,1.0,30,0.0,0.2622,1,23,99999.0,551,21,1,0,1,Company staff,1.0,Art,Beijing
1681916,1.0,30,0.0,0.2622,1,29,261.58,551,23,1,1,1,Company staff,1.0,Clothing design,Harbin
1681952,1.0,30,0.0,0.2622,1,22,291.37,551,35,1,0,1,Worker,0.0,Investing,Jinzhou
1682054,1.0,30,0.0,0.2622,1,24,301.95,620,8,1,1,1,Self-employed,1.0,Accounting,Hegang
1682089,1.0,20,0.0,0.1679,1,35,43.54,551,53,1,0,1,Worker,1.0,"Biology, psychology",Unknown
1682103,1.0,30,0.0,0.2622,1,24,163.18,666,14,1,0,1,Worker,1.0,AI,Nantong
1682114,1.0,20,0.0,0.1679,0,23,191.64,702,16,1,0,1,Company staff,1.0,biology,Qingyang
1682117,1.0,30,0.0,0.2622,0,24,141.0,671,18,1,0,1,White-collar worker,1.0,history,Tai'an City
1682229,1.0,30,0.0,0.2622,1,21,176.16,621,7,1,0,1,Company staff,0.0,Business Administration,Yanji
1682466,1.0,21,0.0,0.1729,1,32,250.29,613,30,1,1,1,Self-employed,0.0,politics,Beijing
1682468,1.0,30,0.0,0.2622,1,37,407.46,572,38,1,1,1,Self-employed,1.0,history,Jingdezhen
1682504,1.0,21,0.0,0.2453,0,28,163.02,611,21,1,1,0,Other,0.0,Unknown,Unknown
1682574,1.0,20,0.0,0.1679,1,29,418.43,667,26,1,0,1,Company staff,1.0,news,Jilin
1682597,1.0,20,0.0,0.1679,0,27,155.81,664,40,1,1,1,Company staff,1.0,medicine,Ankang
1682644,1.0,29,0.0,0.2525,1,31,168.88,600,27,1,0,1,Company staff,1.0,Unknown,Panjin
1682658,1.0,30,0.0,0.2622,0,25,219.62,732,32,1,0,1,Company staff,1.0,strategy,Shanghai
1682703,1.0,30,0.0,0.2622,1,22,98.9,673,43,1,0,1,Worker,1.0,economics,Lu'an
1682729,1.0,30,0.0,0.2622,0,24,199.47,551,35,1,0,1,Company staff,1.0,finance,Quanzhou
1682896,1.0,30,0.0,0.2622,1,26,0.0,551,6,1,1,1,Company staff,0.0,physics,Qianjiang
1682904,1.0,30,0.0,0.2622,1,34,198.35,651,20,1,1,1,Company staff,1.0,archeology,Wuxi
1683027,1.0,30,0.0,0.2622,0,23,234.63,649,26,1,1,1,Company staff,1.0,Law,Urumqi
1683140,1.0,30,0.0,0.2622,0,29,93.97,605,14,1,0,1,Teacher,1.0,psychology,Quanzhou
1683197,1.0,30,0.0,0.2622,1,25,479.75,649,42,1,1,1,Company staff,1.0,politics,Shangqiu City
1683246,1.0,30,0.0,0.2622,0,24,317.05,693,32,1,0,1,Teacher,1.0,art,Yinchuan
1683335,1.0,30,0.0,0.2622,1,30,140.18,551,34,1,1,1,Worker,1.0,physics,Xinyang
1683340,1.0,30,0.0,0.2622,1,23,166.05,643,34,1,0,1,Self-employed,1.0,economy,Qitaihe City
1683565,1.0,30,0.0,0.2622,1,27,147.62,551,33,1,1,1,Company staff,0.0,politics,Harbin
1683604,1.0,30,0.0,0.2622,0,28,75.05,647,47,1,1,1,Company staff,1.0,"Medicine, Biology",Yinchuan
1683623,1.0,30,0.0,0.2622,1,33,150.69,551,21,1,1,1,Company staff,1.0,Unknown,Bozhou
1683697,1.0,30,0.0,0.2622,1,42,55.18,551,15,1,0,1,Company staff,0.0,finance,Laiwu
1683850,3.0,90,1.0,0.14378141,1,21,222.04,662,31,1,0,1,Online store owner,1.0,Art,Tower City
1683986,1.0,30,0.0,0.2622,1,29,177.53,672,24,1,0,1,Company staff,1.0,psychology,Tongling
1684006,1.0,30,0.0,0.2622,0,31,236.03,551,18,1,0,1,Worker,1.0,psychology,Jinchang
1684307,1.0,30,0.0,0.2622,1,27,75.28,699,22,1,1,0,Company staff,1.0,Unknown,Qingdao
1684321,1.0,30,0.0,0.2622,1,29,173.43,551,33,1,0,1,Company staff,1.0,Department of Psychology,Beijing
1684384,1.0,30,0.0,0.2622,1,23,205.44,551,31,1,0,1,Company staff,1.0,Civil and Commercial Law,Xinyang
1684403,1.0,30,0.0,0.2622,0,41,288.65,659,12,1,1,1,Company staff,1.0,Unknown,Unknown
1684592,1.0,20,0.0,0.1679,1,26,113.96,552,29,1,1,1,Teacher,1.0,Unknown,Honshi
1684650,1.0,30,0.0,0.2622,0,23,170.93,656,28,1,0,1,Company staff,1.0,finance,Shanghai
1684656,1.0,30,0.0,0.2622,1,27,284.68,551,24,1,0,1,Worker,0.0,computer,Jiujiang
1684733,1.0,30,0.0,0.2622,1,28,227.95,644,22,1,1,1,Legal representative of a company,1.0,Art,Beijing
1684771,1.0,30,0.0,0.2622,1,22,136.57,551,53,1,1,1,Worker,1.0,Unknown,Guang'an
1684864,1.0,22,0.0,0.1862,1,31,203.27,662,29,1,1,1,Company staff,1.0,psychology,Chongqing
1684880,1.0,30,0.0,0.2622,0,25,524.63,696,24,1,1,1,White-collar worker,1.0,psychology,Xuchang City
1684955,1.0,30,0.0,0.2622,1,29,219.46,720,30,1,1,1,Company staff,1.0,have no idea,Liuzhou
1685001,1.0,30,0.0,0.368,1,25,208.33,610,18,1,1,1,Self-employed,1.0,economy,Kashgar
1685109,1.0,30,0.0,0.2622,0,22,221.68,657,29,1,1,1,Teacher,1.0,Global Health,Ordos
1685122,1.0,30,0.0,0.2622,1,32,140.44,551,38,1,0,1,Self-employed,1.0,Urban and rural planning,Shanghai
1685192,1.0,30,0.0,0.2622,1,31,43.42,621,23,1,0,1,Worker,0.0,art,Shenzhen
1685263,1.0,30,0.0,0.2622,1,28,166.13,689,49,1,1,1,Company staff,1.0,literature,Shanghai
1685356,1.0,30,0.0,0.2622,0,25,189.84,636,32,1,0,1,Company staff,1.0,criminal law,Yantai
1685394,1.0,30,0.0,0.2622,0,41,66.92,618,13,1,0,1,White-collar worker,1.0,finance,Luohe City
1685435,1.0,20,0.0,0.1679,0,27,127.54,551,37,1,1,0,Company staff,1.0,biology,Ningde
1685505,1.0,30,0.0,0.2622,1,21,277.48,634,27,1,1,1,Worker,1.0,economics,Lu'an
1685628,1.0,20,0.0,0.1679,1,41,179.2,683,22,1,0,1,Company staff,1.0,politics,Harbin
1685645,1.0,30,0.0,0.2622,1,24,181.27,633,15,1,1,1,Company staff,1.0,finance,Chengdu
1685654,1.0,30,0.0,0.2622,1,29,58.85,660,21,1,0,1,Company staff,1.0,Financial Law,Wuhan
1685693,1.0,30,0.0,0.2622,0,41,200.43,611,27,1,0,1,Entrepreneur,1.0,Unknown,Dalian
1685754,1.0,30,0.0,0.2622,1,30,146.6,603,27,1,1,1,Company staff,1.0,psychology,Quanzhou
1685815,1.0,30,0.0,0.2622,1,27,273.0,614,20,1,0,1,Self-employed,1.0,psychology,Anqing
1685917,1.0,30,0.0,0.2622,0,24,140.3,555,37,1,1,1,Company staff,1.0,finance,Changchun
1685969,1.0,20,0.0,0.1679,1,25,323.44,615,2,1,0,1,White-collar worker,0.0,Art,Tower City
1686020,1.0,30,0.0,0.2622,1,26,145.56,551,35,1,0,1,Worker,1.0,Landscape Architecture Design,Dingxi
1686054,1.0,30,0.0,0.2622,0,32,180.61,648,34,1,0,1,Self-employed,1.0,"Accounting, finance, psychology",Xi'an
1686095,1.0,30,0.0,0.2622,1,28,108.25,655,26,1,0,1,Company staff,1.0,psychology,Shangqiu
1686135,1.0,30,0.0,0.2622,0,28,140.45,650,7,1,1,1,Company staff,1.0,have no idea,Liuzhou
1686272,1.0,30,0.0,0.2622,1,23,566.46,616,9,1,1,1,Company staff,1.0,art,Shenzhen
1686311,1.0,30,0.0,0.2622,1,31,217.37,551,19,1,1,1,Company staff,0.0,advertise,Unknown
1686342,1.0,30,0.0,0.2622,0,22,163.17,669,49,1,1,1,White-collar worker,1.0,economy,Kashgar
1686354,1.0,30,0.0,0.2622,1,23,198.64,714,41,1,0,1,White-collar worker,1.0,economy,sunshine
1686650,1.0,30,0.0,0.2622,1,29,70.07,568,31,1,0,1,Teacher,1.0,Humanities and Social Sciences,Chifeng City
1686747,1.0,30,0.0,0.2622,1,27,184.91,551,18,1,0,1,Company staff,1.0,finance,Daqing City
1686813,1.0,30,0.0,0.2622,0,28,53.13,676,66,1,0,1,Company staff,1.0,finance,Laiwu
1686837,1.0,20,0.0,0.1679,1,23,205.27,677,18,1,0,1,Student,1.0,medicine,Shangrao
1686949,1.0,30,0.0,0.2622,1,26,103.17,650,23,1,0,1,Company staff,1.0,Media,Unknown
1686973,1.0,30,0.0,0.2622,0,25,241.61,620,57,1,1,1,Teacher,1.0,Unknown,Unknown
1687017,1.0,21,0.0,0.1729,0,24,242.12,587,34,1,1,1,Other,1.0,literature,Bozhou
1687026,1.0,30,0.0,0.2622,1,32,153.81,612,20,1,0,1,Self-employed,1.0,Social Sciences,Qingyang
1687088,1.0,30,0.0,0.2622,1,25,167.32,657,23,1,0,1,White-collar worker,1.0,sociology,Dongguan
1687219,1.0,30,0.0,0.2622,0,30,460.06,619,36,1,0,1,White-collar worker,1.0,Clinical Medicine,Taixing
1687245,1.0,30,0.0,0.2622,1,22,295.14,551,36,1,1,1,Worker,0.0,finance,Malaysia
1687284,3.0,150,1.0,0.2223935,1,23,239.48,629,17,1,1,1,White-collar worker,1.0,history,Jinan
1687303,1.0,30,0.0,0.2622,0,26,301.46,646,45,1,0,1,Company staff,1.0,Art,Shenzhen
1687317,1.0,30,0.0,0.2622,0,28,67.26,659,26,1,0,1,Company staff,1.0,physics,Kaifeng
1687336,1.0,30,0.0,0.2622,1,22,162.51,551,41,1,0,1,Company staff,1.0,Chinese History,Wuhan
1687342,1.0,30,0.0,0.2622,0,29,113.14,551,54,1,0,1,Worker,1.0,psychology,Zunyi
1687446,1.0,30,0.0,0.2622,1,22,99999.0,668,19,1,1,1,White-collar worker,1.0,Unknown,Xuanwei
1687486,1.0,30,0.0,0.2622,1,35,99999.0,621,32,1,1,1,Worker,1.0,math,Chengdu
1687544,1.0,30,0.0,0.2622,0,24,200.93,621,17,1,1,1,White-collar worker,1.0,photoelectric,Jining
1687604,1.0,20,0.0,0.1679,0,23,292.77,551,37,1,1,1,Worker,1.0,Unknown,Honshi
1687730,1.0,30,0.0,0.2622,1,25,278.17,706,63,1,0,1,White-collar worker,1.0,Unknown,Guang'an
1687790,1.0,30,0.0,0.2622,0,21,61.24,551,15,1,1,1,Company staff,1.0,computer?,Chengdu
1687848,1.0,30,0.0,0.2622,0,26,96.2,671,43,1,0,1,Teacher,1.0,Radio and Television,Zhuhai
1688023,1.0,30,0.0,0.2622,1,35,113.74,672,50,0,0,1,Self-employed,0.0,Unknown,Chenzhou
1688047,1.0,30,0.0,0.2622,1,24,252.07,691,71,1,1,1,Company staff,1.0,Cognitive Neuroscience,Xi'an
1688121,1.0,30,0.0,0.2622,1,24,313.89,551,9,1,0,1,Company staff,1.0,Urban Plan,Zhangping
1688214,1.0,30,0.0,0.368,1,32,642.05,680,42,1,0,1,Company staff,0.0,Unknown,Fushun
1688234,1.0,30,0.0,0.2622,0,22,44.13,673,17,1,0,1,White-collar worker,1.0,Unknown,Unknown
1688246,1.0,30,0.0,0.2622,0,29,644.03,551,35,1,0,1,White-collar worker,0.0,literature,Wuxi
1688273,1.0,30,0.0,0.2622,0,22,96.01,651,26,1,0,1,Worker,1.0,economics,Ningbo
1688314,1.0,30,0.0,0.2622,1,22,198.86,638,15,1,1,1,Company staff,0.0,Law,Shenyang
1688378,1.0,30,0.0,0.2622,1,24,144.16,616,9,1,0,1,Company staff,1.0,finance,Changchun
1688464,1.0,30,0.0,0.2622,0,21,469.41,580,25,1,1,1,Student,1.0,Chinese,Suihua
1688475,1.0,30,0.0,0.2622,0,21,222.21,668,35,1,1,1,Company staff,1.0,psychology,Baoding
1688476,1.0,30,0.0,0.2622,0,22,60.7,634,46,1,1,1,White-collar worker,0.0,Unknown,Unknown
1688741,1.0,30,0.0,0.2622,0,27,78.1,636,50,1,0,1,Company staff,1.0,international law,Fiji
1688793,1.0,30,0.0,0.2622,0,27,311.4,636,7,1,0,1,White-collar worker,0.0,Unknown,Unknown
1688851,1.0,30,0.0,0.2622,1,23,221.24,647,25,1,0,1,Worker,1.0,Medical,Liuzhou
1688914,1.0,30,0.0,0.2622,0,37,493.16,615,20,1,1,1,White-collar worker,0.0,psychology,Chongqing
1688916,1.0,20,0.0,0.1679,1,33,143.97,652,44,1,0,1,Worker,0.0,medicine,Shangrao
1688917,1.0,30,0.0,0.2622,1,30,427.68,551,39,1,1,1,Company staff,1.0,Art Studies,Xicheng
1688983,1.0,30,0.0,0.2622,1,24,145.03,551,18,1,0,1,Company staff,1.0,Financial Economy,Beijing
1689132,1.0,20,0.0,0.1679,1,38,417.91,660,40,1,1,1,White-collar worker,1.0,history,Tai'an City
1689289,1.0,30,0.0,0.2622,1,21,510.6,689,24,1,0,1,Company staff,0.0,finance,Malaysia
1689332,1.0,30,0.0,0.2622,1,22,152.35,551,32,1,1,1,Company staff,0.0,computer,Wenzhou City
1689578,1.0,30,0.0,0.2622,1,26,196.58,653,22,1,1,1,Company staff,1.0,Cultural Relics Protection,Suqian
1689583,1.0,30,0.0,0.368,1,29,194.77,716,54,1,1,1,Worker,1.0,International Politics,Nanyang
1689633,1.0,30,0.0,0.2622,0,22,86.5,551,29,1,0,1,White-collar worker,1.0,AI,Bengbu
1689639,1.0,30,0.0,0.2622,1,31,284.08,551,27,1,0,0,Entrepreneur,1.0,psychology,Shangluo City
1689652,1.0,30,0.0,0.2622,1,22,177.39,551,35,1,1,1,Student,0.0,Education,Xining
1689718,1.0,30,0.0,0.2622,0,25,182.37,676,60,1,0,1,Company staff,1.0,economics,Xingping
1689829,1.0,30,0.0,0.2622,1,24,305.88,551,28,1,0,1,White-collar worker,0.0,finance,Leshan
1689918,1.0,30,0.0,0.2622,1,28,108.04,626,23,1,0,1,Company staff,0.0,Unknown,Guang'an
1690052,1.0,30,0.0,0.2622,0,29,219.05,551,22,1,1,1,Worker,1.0,psychology,Tongling
1690054,1.0,30,0.0,0.2622,0,22,211.18,673,17,1,1,1,Company staff,1.0,Geographic Information System,Yichang
1690079,1.0,30,0.0,0.2622,1,25,377.08,646,70,1,0,1,Company staff,1.0,psychology,Tongling
1690136,1.0,30,0.0,0.2622,1,24,192.66,551,16,1,1,1,Worker,1.0,strategy,Shanghai
1690143,1.0,30,0.0,0.2622,0,25,162.76,599,22,1,0,1,Company staff,1.0,physics,Unknown
1690170,1.0,30,0.0,0.2622,0,23,435.55,638,33,1,1,1,Company staff,1.0,Cognitive Neuroscience,Huzhou
1690214,1.0,30,0.0,0.2622,1,27,227.99,661,29,1,0,1,Company staff,1.0,finance,Luohe City
1690291,1.0,20,0.0,0.1679,1,30,173.85,606,37,1,1,1,Worker,0.0,Unknown,Unknown
1690408,1.0,20,0.0,0.1679,1,26,139.84,650,15,1,0,0,Worker,1.0,finance,Luohe City
1690473,1.0,30,0.0,0.2622,1,25,66.63,638,37,1,1,1,Worker,1.0,Chinese (Modern and Contemporary Literature)/Japanese,Xingtai
1690511,1.0,30,0.0,0.2622,0,22,417.25,566,21,1,1,1,Company staff,1.0,art,Yinchuan
1690522,1.0,30,0.0,0.2622,0,23,181.84,607,22,1,0,1,Student,1.0,psychology,Zunyi
1690582,1.0,30,0.0,0.368,1,23,152.5,621,22,1,1,1,Company staff,1.0,"Computer, medicine",Xi'an
1690601,1.0,30,0.0,0.2622,1,40,247.29,633,29,1,1,1,Worker,1.0,architecture,Chuzhou
1690610,1.0,30,0.0,0.2622,1,21,262.37,627,19,1,0,1,Worker,1.0,Financial Law,Wuhan
1690674,1.0,20,0.0,0.1679,1,23,0.0,665,15,1,1,1,Company staff,1.0,Unknown,Yueyang
1690707,1.0,30,0.0,0.2622,0,31,100.9,551,23,1,0,1,Company staff,0.0,computer,Wenzhou City
1690712,1.0,30,0.0,0.2622,1,22,1725.34,556,28,1,1,1,Company staff,1.0,foreign language,Beijing
1690720,1.0,30,0.0,0.2622,1,27,243.81,551,33,1,0,1,Company staff,0.0,Art,Beijing
1690776,1.0,30,0.0,0.2622,1,30,173.63,551,17,1,1,0,Worker,0.0,Unknown,Dalian
1690847,1.0,30,0.0,0.2622,1,25,168.9,690,20,1,1,1,Company staff,1.0,Unknown,Unknown
1690887,1.0,30,0.0,0.368,0,27,181.55,551,23,1,1,1,Company staff,1.0,Cultural Relics Protection,Suqian
1690967,1.0,30,0.0,0.2622,0,34,213.24,551,24,1,1,1,Company staff,1.0,history,Jingdezhen
1690978,1.0,30,0.0,0.2622,1,25,192.65,551,21,1,0,1,White-collar worker,1.0,Unknown,Macao
1690995,1.0,30,0.0,0.2622,1,24,121.78,685,25,1,1,1,White-collar worker,0.0,foreign language,Beijing
1691022,1.0,30,0.0,0.2622,0,24,131.73,551,15,1,0,1,White-collar worker,1.0,Economic management,Selangor
1691151,1.0,30,0.0,0.2622,1,26,230.85,551,39,1,0,1,White-collar worker,1.0,politics,Beijing
1691166,1.0,30,0.0,0.2622,1,21,123.78,681,25,1,0,1,Student,0.0,astronomy,Urumqi
1691198,1.0,30,0.0,0.2622,1,24,154.1,424,54,1,0,1,White-collar worker,1.0,"Economics, Psychology",Jining
1691230,1.0,30,0.0,0.2622,1,28,96.17,632,28,1,1,1,Self-employed,1.0,Clothing design,Harbin
1691304,1.0,30,0.0,0.2622,1,32,407.68,610,16,1,1,1,Worker,1.0,Material,Anshan
1692631,1.0,30,0.0,0.2622,1,23,211.04,621,9,1,1,1,Company staff,1.0,Social Sciences,Yining
1692660,1.0,30,0.0,0.2622,1,33,182.54,551,25,1,1,0,Company staff,1.0,Media,Unknown
1692726,1.0,30,0.0,0.2622,0,22,86.85,593,9,1,0,1,Worker,1.0,finance,Shanghai
1692765,1.0,30,0.0,0.2622,1,23,148.67,577,30,1,1,1,Company staff,1.0,Art,Beijing
1692830,1.0,30,0.0,0.2622,0,32,246.82,697,29,1,1,1,Teacher,1.0,psychology,Shangqiu
1692959,1.0,30,0.0,0.2622,1,27,250.75,691,10,1,0,1,Company staff,1.0,AI,Bengbu
1693201,1.0,20,0.0,0.1679,1,28,303.02,551,18,1,1,1,Company staff,1.0,Physiology and Pharmacology,Luzhou
1693328,1.0,30,0.0,0.2622,1,23,123.57,558,28,1,0,1,Worker,1.0,Art,Kaili
1693406,1.0,30,0.0,0.2622,1,23,178.06,551,30,1,0,1,Company staff,1.0,Radio and Television,Zhuhai
1693446,1.0,30,0.0,0.2622,1,33,106.18,652,28,1,0,1,Company staff,0.0,Law,Urumqi
1693624,1.0,30,0.0,0.2622,1,25,99999.0,691,8,1,1,1,Company staff,1.0,Unknown,Unknown
1693781,1.0,30,0.0,0.2622,0,27,282.09,633,3,1,1,1,Teacher,1.0,Investing,Jinzhou
1693805,1.0,30,0.0,0.2622,1,25,218.17,593,39,1,0,1,White-collar worker,1.0,Department of Psychology,Beijing
1694468,1.0,30,0.0,0.2622,0,21,165.23,551,21,1,0,1,Company staff,1.0,psychology,Tongling
